2010,5,23,Thursday,85719,32.23616,-110.94678,Community Policing
2010,5,13,Thursday,85719,32.22146,-110.94405,Vehicle Stop
2010,5,8,Wednesday,85719,32.22792,-110.93809,Community Policing
2010,5,6,Wednesday,85719,32.2142,-110.93713,Vehicle Stop
2010,5,2,Wednesday,85719,32.22267,-110.94382,Traffic
2010,5,17,Tuesday,85719,32.23618,-110.94384,Vehicle Stop
2010,5,15,Tuesday,85719,32.22514,-110.94397,Vehicle Stop
2010,5,11,Tuesday,85719,32.22514,-110.94397,Vehicle Stop
2010,5,9,Tuesday,85719,32.23596,-110.95678,Vehicle Stop
2010,5,9,Tuesday,85719,32.22782,-110.94815,Vehicle Stop
2010,5,0,Tuesday,85719,32.22778,-110.95485,Community Policing
2010,5,23,Monday,85719,32.233,-110.95679,Pedestrian Stop
2010,5,2,Monday,85719,32.23383,-110.94814,Community Policing
2010,5,23,Sunday,85716,32.22174,-110.92648,Vehicle Stop
2010,5,0,Sunday,85705,32.22776,-110.96252,Community Policing
2010,5,11,Saturday,85719,32.2359,-110.95238,Vehicle Stop
2010,5,2,Saturday,85719,32.23596,-110.95678,Traffic
2010,5,2,Saturday,85705,32.23594,-110.96567,Traffic
2010,5,0,Saturday,85719,32.23618,-110.94384,Vehicle Stop
2010,5,16,Friday,85719,32.233,-110.95948,Traffic
2010,5,4,Friday,85719,32.22779,-110.95616,Drugs
2010,5,19,Thursday,85719,32.23618,-110.94384,Drugs
2010,5,14,Thursday,85721,32.23209,-110.94816,Other
2010,5,22,Wednesday,85719,32.21953,-110.9495,Vehicle Stop
2010,5,22,Wednesday,85719,32.23385,-110.94407,Vehicle Stop
2010,5,17,Wednesday,85719,32.22514,-110.94397,Vehicle Stop
2010,5,13,Tuesday,85719,32.23618,-110.94105,Drugs
2010,5,22,Monday,85719,32.23038,-110.95675,Quality of Life
2010,5,23,Monday,85719,32.2317,-110.94889,Proactive Policing
2010,6,16,Wednesday,85719,32.2359,-110.95238,Traffic
2010,6,23,Friday,85719,32.22918,-110.94384,Vehicle Stop
2010,6,22,Friday,85719,32.233,-110.95679,Other
2010,6,23,Saturday,85719,32.23727,-110.95951,Vehicle Stop
2010,6,17,Saturday,85719,32.23859,-110.95951,Drugs
2010,6,14,Saturday,85719,32.22147,-110.9424,Vehicle Stop
2010,6,4,Saturday,85721,32.23738,-110.94528,Vehicle Stop
2010,6,22,Sunday,85719,32.22514,-110.94397,Vehicle Stop
2010,6,21,Sunday,85716,32.23858,-110.93528,Drugs
2010,6,19,Monday,85721,32.23868,-110.94408,Vehicle Stop
2010,6,17,Monday,85719,32.2317,-110.95677,Disorder
2010,6,13,Monday,85719,32.2278,-110.95101,Vehicle Stop
2010,6,9,Monday,85719,32.22658,-110.94378,Vehicle Stop
2010,6,14,Tuesday,85719,32.22784,-110.94716,Vehicle Stop
2010,6,11,Tuesday,85719,32.22658,-110.94378,Vehicle Stop
2010,6,10,Tuesday,85719,32.22782,-110.94815,Vehicle Stop
2010,6,12,Wednesday,85719,32.22777,-110.95947,Vehicle Stop
2010,6,7,Wednesday,85719,32.22786,-110.94398,Community Policing
2010,6,21,Thursday,85719,32.22863,-110.95673,Community Policing
2010,6,14,Thursday,85719,32.23485,-110.95232,Vehicle Stop
2010,6,13,Thursday,85719,32.23385,-110.94407,Vehicle Stop
2010,6,13,Thursday,85719,32.2338,-110.95232,Traffic
2010,6,10,Thursday,85719,32.22658,-110.94378,Vehicle Stop
2010,6,23,Friday,85719,32.23595,-110.9595,Vehicle Stop
2010,6,21,Friday,85719,32.21744,-110.94376,Vehicle Stop
2010,6,21,Friday,85719,32.23298,-110.95797,Vehicle Stop
2010,6,18,Friday,85721,32.23611,-110.94813,Vehicle Stop
2010,6,22,Saturday,85719,32.22648,-110.95636,Community Policing
2010,6,17,Saturday,85719,32.22382,-110.94518,Community Policing
2010,6,2,Saturday,85719,32.23618,-110.94384,Traffic
2010,6,22,Sunday,85719,32.21352,-110.94375,Vehicle Stop
2010,6,3,Sunday,85721,32.23611,-110.94813,Liquor
2010,6,0,Sunday,85719,32.22514,-110.94397,Traffic
2010,6,22,Monday,85705,32.23168,-110.9641,Vehicle Stop
2010,6,21,Monday,85719,32.23169,-110.95947,Vehicle Stop
2010,6,8,Monday,85719,32.23618,-110.94105,Vehicle Stop
2010,6,2,Monday,85721,32.23611,-110.94813,Vehicle Stop
2010,6,1,Wednesday,85719,32.22786,-110.94398,Vehicle Stop
2010,6,17,Tuesday,85719,32.2279,-110.93953,Vehicle Stop
2010,6,9,Tuesday,85719,32.23618,-110.94105,Drugs
2010,7,5,Tuesday,85719,32.2359,-110.95238,Drugs
2010,7,5,Tuesday,85719,32.23169,-110.95947,Vehicle Stop
2010,7,5,Tuesday,85719,32.22384,-110.95946,Vehicle Stop
2010,7,4,Tuesday,85719,32.23616,-110.94678,Vehicle Stop
2010,7,23,Monday,85719,32.24992,-110.94685,Vehicle Stop
2010,7,21,Monday,85721,32.23611,-110.94813,Vehicle Stop
2010,7,22,Sunday,85719,32.24467,-110.95957,Vehicle Stop
2010,7,1,Sunday,85719,32.23432,-110.95949,Traffic
2010,7,23,Saturday,85719,32.23383,-110.94814,Community Policing
2010,7,22,Saturday,85719,32.22777,-110.95947,Traffic
2010,7,21,Saturday,85719,32.22138,-110.95324,Other
2010,7,21,Saturday,85719,32.21953,-110.9495,Vehicle Stop
2010,7,20,Saturday,85719,32.23596,-110.95678,Vehicle Stop
2010,7,18,Thursday,85719,32.23596,-110.95678,Vehicle Stop
2010,7,21,Tuesday,85719,32.23616,-110.94678,Vehicle Stop
2010,7,8,Tuesday,85721,32.23611,-110.94813,Vehicle Stop
2010,7,23,Wednesday,85719,32.2427,-110.94393,Vehicle Stop
2010,7,19,Wednesday,85719,32.22784,-110.94523,Traffic
2010,7,17,Wednesday,85719,32.2278,-110.95101,Disorder
2010,7,11,Wednesday,85705,32.236,-110.96108,Vehicle Stop
2010,7,5,Wednesday,85719,32.22786,-110.94398,Drugs
2010,7,23,Thursday,85719,32.22151,-110.9395,Traffic
2010,7,22,Thursday,85719,32.23859,-110.95951,Vehicle Stop
2010,7,21,Thursday,85719,32.22146,-110.94405,Traffic
2010,7,20,Thursday,85719,32.23433,-110.95679,Vehicle Stop
2010,7,14,Thursday,85719,32.2278,-110.95101,Community Policing
2010,7,8,Thursday,85721,32.23611,-110.94813,Vehicle Stop
2010,7,7,Thursday,85719,32.22789,-110.94099,Vehicle Stop
2010,7,22,Friday,85719,32.2279,-110.93953,Community Policing
2010,7,7,Saturday,85719,32.2359,-110.95238,Vehicle Stop
2010,7,10,Sunday,85719,32.23485,-110.95232,Community Policing
2010,7,23,Monday,85719,32.23383,-110.94814,Disorder
2010,7,22,Monday,85719,32.23618,-110.94384,Vehicle Stop
2010,7,21,Monday,85719,32.233,-110.95948,Vehicle Stop
2010,7,13,Monday,85719,32.23859,-110.95951,Vehicle Stop
2010,7,3,Monday,85719,32.23618,-110.94105,Vehicle Stop
2010,7,16,Tuesday,85719,32.2328,-110.94814,Vehicle Stop
2010,7,6,Tuesday,85719,32.23596,-110.95678,Disorder
2010,7,22,Wednesday,85719,32.23385,-110.94407,Vehicle Stop
2010,7,7,Wednesday,85719,32.23618,-110.94384,Traffic
2010,7,21,Thursday,85719,32.2359,-110.95238,Vehicle Stop
2010,7,13,Friday,85719,32.25144,-110.95687,Traffic
